date,type,rating,surprise_pct,rsi_14,momentum_5d,momentum_20d,volatility_20,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,fed_funds_rate,fed_rate_change_3m,returns,target
2014-08-01,NFP,-3.0,-22.22222222222222,56.09676546863316,-0.1278317124844941,1.3153500001614082,0.31726319548579923,17.030000686645508,12.763000059127808,4.340001106262207,6.710000991821289,0,0.09,0.0,0.10623640594282911,1
2015-01-01,NFP,-3.0,-19.207920792079207,48.402591500093564,0.7759423379159802,0.8237582634212037,0.44290345485497273,19.200000762939453,16.592500114440917,4.40000057220459,6.350000381469727,0,0.11,0.020000000000000004,1.2860623535583366,1
2015-04-01,NFP,3.0,20.44117647058824,69.15529282800873,0.5500823352186268,2.2397721702674955,0.4693429670784473,15.109999656677246,14.993000030517578,-0.3299999237060547,0.880000114440918,0,0.12,0.009999999999999995,-0.15635312393999656,0
2015-07-01,NFP,3.0,25.799256505576214,48.616328554173975,-0.37082518894109295,-0.1708850520880545,0.5147832381877825,16.09000015258789,14.484500074386597,2.8299999237060547,2.4300003051757812,0,0.13,0.010000000000000009,1.064227461711483,1
2015-07-01,CPI,5.0,692.8195963635657,48.616328554173975,-0.37082518894109295,-0.1708850520880545,0.5147832381877825,16.09000015258789,14.484500074386597,2.8299999237060547,2.4300003051757812,0,0.13,0.010000000000000009,1.064227461711483,1
2015-09-01,NFP,-4.0,-30.662557781201855,52.18993495682287,-0.3750765285699842,0.742747026862367,0.376582857667768,31.399999618530273,20.691500091552733,-4.620000839233398,18.399999618530273,1,0.14,0.010000000000000009,-0.028062925810354848,0
2015-09-01,CPI,-5.0,-90.4492078924401,52.18993495682287,-0.3750765285699842,0.742747026862367,0.376582857667768,31.399999618530273,20.691500091552733,-4.620000839233398,18.399999618530273,1,0.14,0.010000000000000009,-0.028062925810354848,0
2016-01-01,CPI,5.0,342.36214681007414,46.18235513722415,-0.17584977389722978,-0.7007044527228112,0.42793840112646936,18.209999084472656,18.299000215530395,2.6399993896484375,2.299999237060547,0,0.34,0.22000000000000003,0.5752236114765403,1
2016-05-01,NFP,-5.0,-78.84012539184953,38.29266397264532,0.5392854963511606,-0.12708273534296488,0.29297515625578807,15.699999809265137,14.360500049591064,2.479999542236328,2.59999942779541,0,0.37,-0.010000000000000009,0.7761502979515222,1
2016-11-01,CPI,5.0,38.135382057278925,44.19244160712095,-0.4576305717359008,-0.8074941941607738,0.1762576810153644,18.559999465942383,14.882499933242798,5.09999942779541,4.929999351501465,0,0.41,0.009999999999999953,0.2365723424177531,1
2018-03-01,CPI,3.0,8.260713704117482,53.148737853462535,0.8548530163639212,-0.5063861776642531,0.35905039761479285,22.469999313354492,22.464999771118165,3.75,8.929999351501465,1,1.51,0.20999999999999996,-0.49784893777442674,0
2018-03-01,NFP,3.0,19.471365638766525,53.148737853462535,0.8548530163639212,-0.5063861776642531,0.35905039761479285,22.469999313354492,22.464999771118165,3.75,8.929999351501465,1,1.51,0.20999999999999996,-0.49784893777442674,0
2018-04-01,CPI,4.0,13.444553376902022,72.76019986059268,0.614305063852183,0.7222779083691844,0.23286053452564287,19.969999313354492,18.851500272750854,-3.3700008392333984,-2.5,0,1.69,0.28,-0.37823431823642445,0
2018-07-01,NFP,-5.0,-74.5125348189415,69.73646139272365,0.3917560847296997,0.5690820476491609,0.24031504840327134,16.09000015258789,13.68900008201599,2.3199996948242188,2.630000114440918,0,1.91,0.21999999999999997,0.26401143702556173,1
2018-12-01,CPI,-5.0,-21.35196881594002,93.05025217000181,0.4638985192181977,1.2433465734341453,0.20615895125422795,18.06999969482422,19.391499996185303,-3.450000762939453,-1.2700004577636719,0,2.27,0.32000000000000006,0.7171232125098892,1
2019-01-01,CPI,-5.0,-38.32056307058597,69.9045098116342,0.9494427313454068,3.00661054775615,0.2572401123749584,25.420000076293945,24.608999824523927,-4.690000534057617,6.629999160766602,1,2.4,0.20999999999999996,-0.01913141988414995,0
2019-02-01,CPI,-5.0,-30.45670454131482,52.23366410784497,0.4707995465440318,-0.8847370623522699,0.3171608301596884,16.139999389648438,18.924499797821046,-1.2800006866455078,-9.310001373291016,0,2.4,0.19999999999999973,-0.04803720936271176,0
2019-02-01,NFP,-5.0,-96.53512993262753,52.23366410784497,0.4707995465440318,-0.8847370623522699,0.3171608301596884,16.139999389648438,18.924499797821046,-1.2800006866455078,-9.310001373291016,0,2.4,0.19999999999999973,-0.04803720936271176,0
2019-06-01,CPI,-3.0,-6.187416892642481,83.61615253706611,1.405945716089918,3.3890276996739965,0.27345479414361595,18.709999084472656,16.932999849319458,1.789999008178711,4.289999008178711,0,2.38,-0.03000000000000025,-0.3662116690685821,0
2019-08-01,CPI,-2.0,-2.526357104894732,77.72512968367818,1.5130827157677107,0.7491473134615179,0.362378413932077,17.8700008392334,13.55199999809265,5.130001068115234,5.30000114440918,0,2.13,-0.26000000000000023,1.0728190949102812,1
2019-09-01,CPI,-3.0,-7.4014920435159395,60.81313178090517,0.20210284615878038,2.5730477632203153,0.4064842404355647,18.979999542236328,19.102999925613403,-0.8900012969970703,1.3699989318847656,0,2.04,-0.33999999999999986,-0.6487273797082397,0
2019-10-01,CPI,-2.0,-2.9144487968582515,60.05107033159088,0.05456925440989746,-1.129598992588432,0.45085184463565764,18.559999465942383,15.503999853134156,1.510000228881836,-1.1000003814697266,0,1.83,-0.5699999999999998,0.870250788289813,1
2019-10-01,NFP,-4.0,-46.728971962616825,60.05107033159088,0.05456925440989746,-1.129598992588432,0.45085184463565764,18.559999465942383,15.503999853134156,1.510000228881836,-1.1000003814697266,0,1.83,-0.5699999999999998,0.870250788289813,1
2020-03-01,CPI,-5.0,-29.809902690764545,87.87823782469006,2.634541711486249,3.478897310030127,0.4045087725239663,40.11000061035156,19.589499998092652,23.030000686645508,24.6200008392334,1,0.65,-0.9,0.9398674580400779,1
2020-03-01,NFP,-5.0,-847.7252453166815,87.87823782469006,2.634541711486249,3.478897310030127,0.4045087725239663,40.11000061035156,19.589499998092652,23.030000686645508,24.6200008392334,1,0.65,-0.9,0.9398674580400779,1
2020-04-01,CPI,-5.0,-85.07037375834823,61.798873413223355,1.8151661267201469,3.2457910900334896,1.284992148611463,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,0.09029643643715204,1
2020-04-01,NFP,-5.0,-26033.191489361707,61.798873413223355,1.8151661267201469,3.2457910900334896,1.284992148611463,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,0.09029643643715204,1
2020-05-01,CPI,-5.0,-89.34400617762502,62.540487012551694,-0.24708722449454656,-0.009694431380224966,0.3410873641081403,37.189998626708984,39.9875,1.2599983215332031,-13.720001220703125,1,0.05,-1.53,-0.05751588178866831,0
2020-06-01,CPI,-5.0,-53.59395871312992,60.576877783767664,0.009795837645287797,0.14946852385939735,0.2870803938569003,28.229999542236328,30.449000072479247,0.06999969482421875,-8.959999084472656,1,0.08,-0.5700000000000001,-0.7555163507147661,0
2020-07-01,NFP,5.0,167.28971962616822,50.416747149099635,0.04922736853396614,0.6866835727241671,0.2872069802473726,28.6200008392334,31.626000118255615,-5.219999313354492,2.960000991821289,1,0.09,0.039999999999999994,-0.024679990629873,0
2020-09-01,CPI,5.0,66.92677131116139,54.82414579511834,0.2040872687496087,-0.9358841363912962,0.2172892973380915,26.1200008392334,22.938000011444093,4.090000152587891,2.3600006103515625,1,0.09,0.009999999999999995,0.27089679646797804,1
2020-09-01,NFP,5.0,149.73415845899066,54.82414579511834,0.2040872687496087,-0.9358841363912962,0.2172892973380915,26.1200008392334,22.938000011444093,4.090000152587891,2.3600006103515625,1,0.09,0.009999999999999995,0.27089679646797804,1
2020-10-01,CPI,5.0,50.75608579566476,45.27163250118395,-0.0745856414340329,-0.08276526789722238,0.1718843455473431,26.700000762939453,27.73050003051758,-1.8099994659423828,0.13000106811523438,1,0.09,0.0,-0.7306528388794773,0
2020-10-01,NFP,5.0,145.43561643835613,45.27163250118395,-0.0745856414340329,-0.08276526789722238,0.1718843455473431,26.700000762939453,27.73050003051758,-1.8099994659423828,0.13000106811523438,1,0.09,0.0,-0.7306528388794773,0
2020-11-01,CPI,5.0,21.331731697259084,33.229937935905596,-0.2658205579056605,-1.3394817383743374,0.2508437479480486,38.02000045776367,29.665999698638917,10.470001220703125,10.39000129699707,1,0.09,-0.010000000000000009,0.6157038012370161,1
2020-12-01,CPI,4.0,16.64917321020772,57.13558288992842,-0.42442298028277925,-0.36642821257797387,0.35696006643269385,20.770000457763672,24.17750005722046,-1.8899993896484375,-16.360000610351562,1,0.09,0.0,0.10027757294065805,1
2021-01-01,CPI,3.0,9.957553404813591,53.51523258500003,0.26745358287876275,0.4629309684256455,0.17322213614024046,22.75,22.514500045776366,-0.5599994659423828,1.5799999237060547,1,0.09,0.0,-0.8168174398454545,0
2021-02-01,CPI,5.0,29.030973442175785,63.80458284587256,-0.22837678929766847,-0.9686187053869477,0.24959175940416886,30.239999771118164,25.176499843597412,7.049999237060547,7.489999771118164,1,0.08,-0.009999999999999995,-0.49700620643784416,0
2021-03-01,NFP,5.0,89.93469074145219,29.281372161252463,-0.618880564694968,-2.473023273916941,0.42284433222428575,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-0.35480398206376507,0
2021-03-01,CPI,5.0,93.37971454199037,29.281372161252463,-0.618880564694968,-2.473023273916941,0.42284433222428575,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-0.35480398206376507,0
2021-04-01,CPI,5.0,164.84787007440195,44.22084497554857,-0.46479214269359304,-1.0033760090448207,0.3397108485296669,17.329999923706055,20.851500034332275,-2.479999542236328,-11.239999771118164,0,0.07,-0.01999999999999999,0.2028322495221207,1
2021-05-01,CPI,5.0,140.70671902821087,56.55932667408444,-0.45411789506025757,0.5557102065963049,0.2822232640850469,18.610000610351562,17.420500087738038,1.2800006866455078,1.2800006866455078,0,0.06,-0.03,0.25412097809340156,1
2021-05-01,NFP,3.0,17.488372093023262,56.55932667408444,-0.45411789506025757,0.5557102065963049,0.2822232640850469,18.610000610351562,17.420500087738038,1.2800006866455078,1.2800006866455078,0,0.06,-0.03,0.25412097809340156,1
2021-08-01,NFP,-3.0,-24.024960998439937,63.54602689612178,0.4180047375483831,2.06365273160789,0.3691780786882524,18.239999771118164,17.709500217437743,1.039999008178711,2.760000228881836,0,0.09,0.03,0.0,0
2021-09-01,NFP,-3.0,-26.88284518828452,60.450519639098076,0.37684163608968646,-0.7871003821147471,0.27165986835388534,16.110000610351562,17.25750002861023,-0.6800003051757812,-1.8599987030029297,0,0.08,0.0,-0.11954962555532671,0
2021-10-01,NFP,4.0,48.35545297172534,37.32948781223438,-0.017037287022780845,-1.355477179258635,0.3503938264705843,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-0.4324690434070643,0
2021-10-01,CPI,5.0,23.72647556255346,37.32948781223438,-0.017037287022780845,-1.355477179258635,0.3503938264705843,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-0.4324690434070643,0
2021-11-01,CPI,5.0,27.594878777173605,49.30951448423924,0.4565859460233357,-0.735251445844165,0.28846745474574387,16.40999984741211,17.379999971389772,1.1700000762939453,-6.549999237060547,0,0.08,-0.009999999999999995,-0.0698118635403388,0
2021-12-01,NFP,-3.0,-17.345471969333968,60.148284559249326,2.173673053343661,1.043564026388255,0.5227280226823856,31.1200008392334,19.359500074386595,11.740001678466797,15.09000015258789,1,0.08,0.0,0.3709141356944606,1
2022-01-01,NFP,-5.0,-65.84872248924867,46.7342334276403,-0.2774577595055838,-0.4965344720105236,0.3174374746784881,17.219999313354492,20.536499977111816,-0.7399997711181641,-10.730001449584961,0,0.08,0.0,-0.47397659193054215,0
2022-02-01,NFP,5.0,60.5789959963043,44.49125102756388,-0.19723789435800443,-1.3272711973156937,0.3757505343084186,21.959999084472656,23.448999977111818,-9.200000762939453,5.35999870300293,1,0.08,0.0,-0.22261763834947262,0
2022-02-01,CPI,5.0,24.288991969131647,44.49125102756388,-0.19723789435800443,-1.3272711973156937,0.3757505343084186,21.959999084472656,23.448999977111818,-9.200000762939453,5.35999870300293,1,0.08,0.0,-0.22261763834947262,0
2022-03-01,CPI,5.0,24.554322195346824,64.97089161842601,1.8002180297550519,0.6668817571089614,0.5813784371226294,33.31999969482422,26.127000045776366,4.510000228881836,8.489999771118164,1,0.2,0.12000000000000001,-1.0786056306335057,0
2022-04-01,CPI,4.0,11.48762250828472,33.518161912192085,0.6506473169214821,-5.513063102502535,0.5656654674614718,19.6299991607666,25.669500064849853,-1.1800003051757812,-12.350000381469727,0,0.33,0.25,-1.2564329844126385,0
2022-05-01,CPI,4.0,10.473192683229032,40.694245243880765,0.06812268063287608,-4.228234712365342,0.542948858664955,33.400001525878906,24.37350015640259,5.19000244140625,12.840002059936523,1,0.77,0.6900000000000001,0.7652989965899548,1
2022-06-01,CPI,4.0,12.508210092936114,49.50662174802895,-1.308129573436223,0.6842977890761048,0.6213120401999811,25.690000534057617,29.12300033569336,-3.760000228881836,-3.559999465942383,1,1.21,1.01,-0.04871807252986015,0
2022-07-01,NFP,5.0,62.363919129082426,62.4299109924167,2.22111218888148,0.6195610805125318,0.8289572880665378,26.700000762939453,28.319500064849855,-0.529998779296875,1.980001449584961,1,1.68,1.3499999999999999,-0.4842975055549714,0
2022-08-01,NFP,-5.0,-53.26979953992771,73.6730962057024,1.8633909977164187,2.465257088120487,0.6062769183739787,22.84000015258789,24.675500011444093,-0.5200004577636719,-3.8600006103515625,1,2.33,1.56,-0.9754160819867315,0
2022-08-01,CPI,-2.0,-2.7706055730288948,73.6730962057024,1.8633909977164187,2.465257088120487,0.6062769183739787,22.84000015258789,24.675500011444093,-0.5200004577636719,-3.8600006103515625,1,2.33,1.56,-0.9754160819867315,0
2022-10-01,NFP,2.0,10.752191970466077,30.77791821680293,-0.8573190789473717,-3.9716050150587656,0.8376077522949166,31.6200008392334,27.498499965667726,1.7000007629394531,6.060001373291016,1,3.08,1.4000000000000001,-0.7427375988093734,0
2022-12-01,NFP,-5.0,-67.38567730802416,69.82570906668953,1.5813542307117734,4.941098451902737,0.7015253865403495,19.84000015258789,23.016500186920165,-0.5100002288818359,-6.020000457763672,0,4.1,1.5399999999999996,-0.8123502126708646,0
2022-12-01,CPI,-5.0,-21.10995704154313,69.82570906668953,1.5813542307117734,4.941098451902737,0.7015253865403495,19.84000015258789,23.016500186920165,-0.5100002288818359,-6.020000457763672,0,4.1,1.5399999999999996,-0.8123502126708646,0
2023-01-01,CPI,-4.0,-17.60366268379416,33.62295756358435,-1.45075663195251,-2.5524265269480817,0.5776686384490259,21.670000076293945,21.88149995803833,-0.2999992370605469,1.8299999237060547,1,4.33,1.25,0.6215557321052577,1
2023-02-01,CPI,-4.0,-18.873238572954534,59.24271156166386,0.3953688689733559,3.515495892317877,0.6280983312066182,17.8700008392334,19.951500034332277,-1.2099990844726562,-5.029998779296875,0,4.57,0.7900000000000005,-1.1131962711317962,0
2023-04-01,CPI,-5.0,-22.96227702160091,53.14760493959351,-0.7708071997738264,4.150517690415478,0.8724831863867117,18.700000762939453,21.958000087738036,-3.039999008178711,0.21000099182128906,0,4.83,0.5,1.066481751238504,1
2023-04-01,NFP,-3.0,-21.833534378769595,53.14760493959351,-0.7708071997738264,4.150517690415478,0.8724831863867117,18.700000762939453,21.958000087738036,-3.039999008178711,0.21000099182128906,0,4.83,0.5,1.066481751238504,1
2023-05-01,NFP,-2.0,-7.598371777476251,43.90633557997675,-0.4985438341622572,-0.3718262005020012,0.5995041078565777,16.079999923706055,17.73099989891052,-0.8099994659423828,-2.6200008392333984,0,5.06,0.7299999999999995,1.9629445006363853,1
2023-05-01,CPI,-5.0,-30.702801998953205,43.90633557997675,-0.4985438341622572,-0.3718262005020012,0.5995041078565777,16.079999923706055,17.73099989891052,-0.8099994659423828,-2.6200008392333984,0,5.06,0.7299999999999995,1.9629445006363853,1
2023-06-01,NFP,2.0,9.82905982905983,33.3671504751149,0.999044031046914,-1.912564900210867,0.44280086002030067,15.649999618530273,17.58100004196167,-4.380001068115234,-2.690000534057617,0,5.08,0.4299999999999997,-0.8256994680990766,0
2024-08-01,NFP,-5.0,-55.34591194968554,69.76935049646949,2.0307128383376227,3.033145110723545,0.3208594608247975,18.59000015258789,15.029500055313111,0.13000106811523438,6.5,0,5.33,0.0,1.652963744489726,1
2024-08-01,CPI,-4.0,-18.139841931272482,69.76935049646949,2.0307128383376227,3.033145110723545,0.3208594608247975,18.59000015258789,15.029500055313111,0.13000106811523438,6.5,0,5.33,0.0,1.652963744489726,1
2024-09-01,CPI,-5.0,-21.452278539557632,51.89207765429056,-0.7362602360020287,-0.6244694330825196,0.3775706035900541,15.0,19.144500017166138,-0.8599996566772461,-8.389999389648438,0,5.13,-0.20000000000000018,0.8211964541624961,1
2024-10-01,NFP,-5.0,-66.87578419071518,43.75665655004524,0.0071417246924943,1.0850144905948156,0.2790833836092534,19.260000228881836,17.69599986076355,3.869999885559082,-1.4599990844726562,0,4.83,-0.5,-0.7943751194250755,0
2024-10-01,CPI,-4.0,-12.063303826535675,43.75665655004524,0.0071417246924943,1.0850144905948156,0.2790833836092534,19.260000228881836,17.69599986076355,3.869999885559082,-1.4599990844726562,0,4.83,-0.5,-0.7943751194250755,0
2024-11-01,NFP,5.0,116.597510373444,26.810889852366287,-0.979820879336224,-2.6015677130585835,0.30100489463722496,21.8799991607666,20.15600004196167,1.5499992370605469,2.6700000762939453,1,4.64,-0.6900000000000004,0.58717447213779,1
